pos_x_teoria,pos_y_teoria,tiempos_teoria,vel_x_teoria,vel_y_teoria,acc_x_teoria,acc_y_teoria
1.9924528301886792,3.8951680000000004,0.48,4.1509433962263955,1.1771999999999707,-1.4495071809506044e-12,-9.8100000000031
2.033962264150943,3.9064495,0.49,4.15094339622641,1.079100000000011,2.1316282072803006e-12,-9.809999999998801
2.0754716981132075,3.9167500000000004,0.5,4.150943396226438,0.9809999999999945,0.0,-9.810000000000223
2.116981132075472,3.9260694999999997,0.51,4.15094339622641,0.8829000000000065,-1.4210854715202004e-12,-9.810000000000223
2.158490566037736,3.934408000000001,0.52,4.15094339622641,0.78479999999999,0.0,-9.810000000003065
2.2,3.9417655,0.53,4.15094339622641,0.686699999999945,0.0,-9.809999999997377
2.241509433962264,3.948142,0.54,4.15094339622641,0.5886000000000422,1.4210854715202004e-12,-9.809999999994538
2.2830188679245285,3.9535375000000004,0.55,4.150943396226438,0.4905000000000541,0.0,-9.810000000001644
2.324528301886793,3.9579520000000006,0.56,4.15094339622641,0.3924000000000092,-7.105427357601002e-13,-9.810000000003063
2.3660377358490567,3.9613855000000004,0.5700000000000001,4.150943396226424,0.2942999999999927,-6.821210263296962e-13,-9.810000000003116
2.4075471698113207,3.963838,0.58,4.1509433962263955,0.19619999999994775,-7.389644451905042e-13,-9.809999999998855
2.4490566037735846,3.9653095,0.59,4.15094339622641,0.09810000000001651,1.4210854715202004e-12,-9.809999999997379
2.490566037735849,3.9658,0.6,4.150943396226424,0.0,7.105427357601002e-13,-9.81000000000022
2.5320754716981133,3.9653095,0.61,4.150943396226424,-0.09809999999998809,-7.105427357601002e-13,-9.810000000001642
2.5735849056603772,3.9638380000000004,0.62,4.15094339622641,-0.19620000000003301,-7.105427357601002e-13,-9.810000000000223
2.6150943396226416,3.9613854999999996,0.63,4.15094339622641,-0.2942999999999927,0.0,-9.809999999997379
2.6566037735849055,3.9579520000000006,0.64,4.15094339622641,-0.39239999999998076,1.4210854715202004e-12,-9.81000000000022
2.69811320754717,3.9535375,0.65,4.150943396226438,-0.49049999999999727,0.0,-9.810000000001644
2.7396226415094342,3.9481420000000007,0.66,4.15094339622641,-0.5886000000000138,-1.4210854715202004e-12,-9.810000000001644
2.781132075471698,3.9417655,0.67,4.15094339622641,-0.6867000000000303,0.0,-9.809999999997377
2.8226415094339625,3.934408,0.68,4.15094339622641,-0.7847999999999615,0.0,-9.809999999998801
2.8641509433962264,3.9260695,0.6900000000000001,4.15094339622641,-0.8829000000000065,1.4210854715202004e-12,-9.810000000001644
2.905660377358491,3.91675,0.7000000000000001,4.150943396226438,-0.9809999999999945,-1.3926637620897964e-12,-9.810000000000286
2.9471698113207547,3.9064495,0.71,4.150943396226381,-1.079100000000011,-1.4495071809506044e-12,-9.809999999998851
2.9886792452830186,3.895168,0.72,4.15094339622641,-1.1771999999999707,1.4210854715202004e-12,-9.809999999997373
3.030188679245283,3.8829055000000006,0.73,4.15094339622641,-1.2752999999999588,0.0,-9.810000000001644
3.071698113207547,3.8696620000000004,0.74,4.15094339622641,-1.3734000000000037,1.4210854715202004e-12,-9.810000000003072
3.1132075471698113,3.8554375000000003,0.75,4.150943396226438,-1.4715000000000202,0.0,-9.809999999998794
3.1547169811320757,3.8402320000000003,0.76,4.15094339622641,-1.56959999999998,-1.4210854715202004e-12,-9.810000000000215
3.1962264150943396,3.824045500000001,0.77,4.15094339622641,-1.6677000000000248,0.0,-9.810000000003072
3.237735849056604,3.8068779999999998,0.78,4.15094339622641,-1.7658000000000413,0.0,-9.809999999998794
3.279245283018868,3.7887294999999996,0.79,4.15094339622641,-1.863900000000001,1.4210854715202004e-12,-9.809999999998794
3.3207547169811322,3.7695999999999996,0.8,4.150943396226438,-1.9620000000000175,0.0,-9.809999999998809
3.3622641509433966,3.7494894999999997,0.81,4.15094339622641,-2.060099999999977,-1.4210854715202004e-12,-9.809999999997387
3.4037735849056605,3.728398,0.8200000000000001,4.15094339622641,-2.1581999999999653,0.0,-9.810000000000215
3.445283018867925,3.7063255,0.8300000000000001,4.15094339622641,-2.2562999999999818,-1.3926637620897964e-12,-9.810000000003143
3.4867924528301883,3.683272,0.84,4.150943396226381,-2.3544000000000267,1.3926637620897964e-12,-9.810000000001693
3.5283018867924527,3.6592375,0.85,4.150943396226438,-2.452500000000015,1.4210854715202004e-12,-9.809999999998794
3.569811320754717,3.6342220000000003,0.86,4.15094339622641,-2.550600000000003,-1.4210854715202004e-12,-9.809999999997373
3.611320754716981,3.6082255,0.87,4.15094339622641,-2.6486999999999625,0.0,-9.809999999998809
3.6528301886792454,3.5812480000000004,0.88,4.15094339622641,-2.746799999999979,0.0,-9.810000000003072
3.6943396226415093,3.5532895000000004,0.89,4.15094339622641,-2.844900000000024,0.0,-9.81000000000023
3.7358490566037736,3.52435,0.9,4.15094339622641,-2.9429999999999836,0.0,-9.810000000001622
3.777358490566038,3.4944295000000007,0.91,4.15094339622641,-3.041100000000057,0.0,-9.810000000004464
3.818867924528302,3.4635279999999993,0.92,4.15094339622641,-3.1392000000000735,0.0,-9.809999999994545
3.8603773584905663,3.4316454999999992,0.93,4.15094339622641,-3.237299999999948,0.0,-9.809999999994545
3.90188679245283,3.3987819999999997,0.9400000000000001,4.15094339622641,-3.3353999999999644,2.8421709430404007e-12,-9.810000000003072
3.9433962264150946,3.3649375,0.9500000000000001,4.150943396226467,-3.4335000000000093,-1.3926637620897964e-12,-9.810000000003129
3.9849056603773585,3.3301119999999997,0.96,4.150943396226381,-3.531600000000026,-4.291678123991005e-12,-9.809999999998837
4.026415094339622,3.2943055,0.97,4.150943396226381,-3.6296999999999855,2.8421709430404007e-12,-9.810000000001622
4.067924528301886,3.257518,0.98,4.150943396226438,-3.727800000000059,2.8421709430404007e-12,-9.810000000000201
4.109433962264151,3.219749499999999,0.99,4.150943396226438,-3.82589999999999,-2.8421709430404007e-12,-9.809999999993124
4.150943396226415,3.181,1.0,4.150943396226381,-3.9239999999999213,0.0,-9.81000000000023
4.192452830188679,3.141269500000001,1.01,4.150943396226438,-4.022099999999995,2.8421709430404007e-12,-9.810000000005914
4.233962264150944,3.1005580000000004,1.02,4.150943396226438,-4.12020000000004,-2.8421709430404007e-12,-9.81000000000023
4.275471698113208,3.0588654999999996,1.03,4.150943396226381,-4.218299999999999,-1.4210854715202004e-12,-9.809999999993124
4.316981132075472,3.016192,1.04,4.15094339622641,-4.316399999999902,4.803268893738277e-12,-7.357499999993934
4.358490566037736,2.9725375000000014,1.05,4.150943396226477,-4.365449999999878,6.750155989720946e-12,-4.9049999999976235
